model,seed,horizon,R2,RMSE
cnn_gru__xattn,4,30,0.5847699350004285,28.81904579566776
cnn_gru__xattn,5,30,0.5804560320710628,28.96836221138489
cnn_gru__xattn,6,30,0.5764889499151282,29.10499805463152
cnn_gru__xattn,7,30,0.5283613725353651,30.714247876647185
cnn_gru__xattn,8,30,0.5168087197774194,31.08814047170722
cnn_gru__xattn,9,30,0.5117103693441583,31.25172199435096
cnn_gru__xattn,10,30,0.5366438441029816,30.44336607866423
cnn_gru__xattn,11,30,0.5566823292557759,29.77780782583644
cnn_gru__xattn,12,30,0.5613072470095559,29.622071884818666
cnn_gru__xattn,13,30,0.5854971093599302,28.79379996688864
cnn_gru__xattn,14,30,0.5587900564588147,29.70693508723724
cnn_sa__coattn,0,30,0.6108128223995676,27.900659121745367
cnn_sa__coattn,1,30,0.6196717222894881,27.581285885298126
cnn_sa__coattn,2,30,0.6341473010424553,27.051311979381666
cnn_sa__coattn,3,30,0.6009052696833748,28.253561343068004
cnn_sa__coattn,4,30,0.6504163378343157,26.443002452462974
cnn_sa__coattn,5,30,0.6115754448581932,27.873309681367477
cnn_sa__coattn,6,30,0.608684572869411,27.976841754140278
cnn_sa__coattn,7,30,0.6481864835325801,26.527203061390164
cnn_sa__coattn,8,30,0.5874712108206621,28.725151805503803
cnn_sa__coattn,9,30,0.6365285094700555,26.96313445853811
cnn_sa__coattn,10,30,0.6192865604097582,27.595248259821126
cnn_sa__coattn,11,30,0.6492345974199548,26.487659002654947
cnn_sa__coattn,12,30,0.6099012561631545,27.93331490415919
cnn_sa__coattn,13,30,0.5842926104862081,28.83560539380139
cnn_sa__coattn,14,30,0.6228957528181254,27.464134249348547
cnn_sa__concat,0,30,0.6183734254401483,27.628321816327727
cnn_sa__concat,1,30,0.6224271453453178,27.48119306390251
cnn_sa__concat,2,30,0.5810254087918162,28.948698585819148
cnn_sa__concat,3,30,0.5417111119462884,30.27644397118102
cnn_sa__concat,4,30,0.626911309450982,27.317518363526723
cnn_sa__concat,5,30,0.6106017203682723,27.908225002221286
cnn_sa__concat,6,30,0.6218462162703309,27.50232605564707
cnn_sa__concat,7,30,0.6140021351546843,27.78610372857687
cnn_sa__concat,8,30,0.5976915328420832,28.367090092157117
cnn_sa__concat,9,30,0.5763207970844589,29.110775474266738
cnn_sa__concat,10,30,0.6182879518136659,27.631415626880344
cnn_sa__concat,11,30,0.6449725673928559,26.64809435251441
cnn_sa__concat,12,30,0.6006799601086096,28.261535514619844
cnn_sa__concat,13,30,0.631464094747698,27.15032949553038
cnn_sa__concat,14,30,0.6182237800660858,27.63373816519132
dl_current_binned,0,30,0.6411667809354156,26.790543364365693
dl_current_binned,1,30,0.5995947666132551,28.299911282185302
dl_current_binned,2,30,0.5971303141712505,28.38686918411331
dl_current_binned,3,30,0.5553932512904337,29.821070314945512
dl_current_binned,4,30,0.6119873893432614,27.85852521157788
dl_current_binned,5,30,0.6052811312257759,28.098241780817894
dl_current_binned,6,30,0.6215422352243839,27.513377784836802
dl_current_binned,7,30,0.6280809933040132,27.274662677436204
dl_current_binned,8,30,0.5583896232179836,29.720412737309147
dl_current_binned,9,30,0.5674602080646142,29.413603581143153
dl_current_binned,10,30,0.6075706710658327,28.016632299947336
dl_current_binned,11,30,0.6481835043989133,26.527315376455853
dl_current_binned,12,30,0.620120089838944,27.565023354796438
dl_current_binned,13,30,0.615943092422325,27.71615566209162
dl_current_binned,14,30,0.6162962812950389,27.7034084764781
dl_current_highres,0,30,0.6250338439997791,27.386166030012834
dl_current_highres,1,30,0.6169986818403744,27.678040201819115
dl_current_highres,2,30,0.6333127716533598,27.08214714313525
dl_current_highres,3,30,0.5994705725052625,28.304299848379017
dl_current_highres,4,30,0.625099570000899,27.383765730632675
dl_current_highres,5,30,0.6062665561806356,28.063145901428726
dl_current_highres,6,30,0.5988468727077918,28.326328840264537
dl_current_highres,7,30,0.6394735761326846,26.853676442036345
dl_current_highres,8,30,0.6161284150323301,27.70946778591056
dl_current_highres,9,30,0.5961438053584112,28.421603460783867
dl_current_highres,10,30,0.629847031145058,27.20982947102228
dl_current_highres,11,30,0.622263134344047,27.487161089115673
dl_current_highres,12,30,0.5499470678805802,30.00316008413598
dl_current_highres,13,30,0.6462210960292825,26.601196270238077
dl_current_highres,14,30,0.6376575876616857,26.921223102501624
persistence_5min,0,30,0.4055835821950724,34.48105931013722
persistence_5min,1,30,0.4055835821950725,34.48105931013722
persistence_5min,2,30,0.4055835821950723,34.48105931013722
persistence_5min,3,30,0.4055835821950725,34.48105931013722
persistence_5min,4,30,0.4055835821950723,34.48105931013722
